"id","name","timestamp","data","register_datetime"
112032,yts,1751294176,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.335518,866.567810,2.162816""}",2025-06-30 11:36:19.383 -0300
112036,yts,1751294776,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.893509,859.191528,2.162722""}",2025-06-30 11:46:19.509 -0300
112040,yts,1751295377,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.656025,871.719666,2.162686""}",2025-06-30 11:56:19.856 -0300
112044,yts,1751295976,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.827179,867.223938,2.162756""}",2025-06-30 12:06:19.699 -0300
113268,yts,1751483767,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,71.266365,872.449585,2.165131""}",2025-07-02 16:16:09.983 -0300
112048,yts,1751296576,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.428654,868.943542,2.162694""}",2025-06-30 12:16:22.041 -0300
112052,yts,1751297176,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.435989,867.057678,2.162606""}",2025-06-30 12:26:19.865 -0300
112056,yts,1751297776,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.067787,856.620605,2.162569""}",2025-06-30 12:36:19.709 -0300
112060,yts,1751298377,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,62.098660,866.623413,2.162617""}",2025-06-30 12:46:20.385 -0300
112064,yts,1751298977,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,68.969826,863.718567,2.162557""}",2025-06-30 12:56:22.532 -0300
113112,yts,1751460169,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.081379,889.045898,2.165180""}",2025-07-02 09:42:52.116 -0300
113952,yts,1751587364,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,84.556999,870.865112,2.167558""}",2025-07-03 21:02:46.906 -0300
112068,yts,1751299577,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.569061,874.264954,2.162614""}",2025-06-30 13:06:20.109 -0300
112072,yts,1751300177,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.774971,871.929260,2.162527""}",2025-06-30 13:16:20.008 -0300
112076,yts,1751300986,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.682320,873.767273,2.162539""}",2025-06-30 13:29:48.323 -0300
112080,yts,1751301571,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.182632,863.641907,2.162539""}",2025-06-30 13:39:34.008 -0300
112084,yts,1751302171,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.201321,878.314331,2.162519""}",2025-06-30 13:49:34.116 -0300
113272,yts,1751484367,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,72.069191,872.369873,2.165130""}",2025-07-02 16:26:10.409 -0300
112088,yts,1751302772,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,49.423271,880.953857,2.162466""}",2025-06-30 13:59:34.554 -0300
112092,yts,1751303372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.114090,871.485962,2.162421""}",2025-06-30 14:09:34.436 -0300
112096,yts,1751303971,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.343018,869.015015,2.162321""}",2025-06-30 14:19:34.550 -0300
112100,yts,1751304572,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,72.690514,851.316406,2.162255""}",2025-06-30 14:29:34.605 -0300
112104,yts,1751305172,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.487183,861.632080,2.162135""}",2025-06-30 14:39:34.568 -0300
112108,yts,1751305771,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.551037,868.079712,2.162076""}",2025-06-30 14:49:34.243 -0300
112112,yts,1751306372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.403286,865.981873,2.162042""}",2025-06-30 14:59:34.324 -0300
112116,yts,1751306972,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.063480,868.534668,2.161972""}",2025-06-30 15:09:34.703 -0300
112120,yts,1751307572,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,54.528538,874.096802,2.161894""}",2025-06-30 15:19:34.473 -0300
112124,yts,1751308172,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.433968,866.196045,2.161779""}",2025-06-30 15:29:34.749 -0300
113956,yts,1751587964,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,78.603363,878.727539,2.167582""}",2025-07-03 21:12:47.235 -0300
112128,yts,1751308772,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.443916,869.034668,2.161828""}",2025-06-30 15:39:34.818 -0300
112132,yts,1751309372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.987411,859.581421,2.162178""}",2025-06-30 15:49:34.818 -0300
112136,yts,1751309972,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.868217,870.580078,2.162394""}",2025-06-30 15:59:34.955 -0300
112140,yts,1751310572,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.243507,861.582092,2.162618""}",2025-06-30 16:09:34.781 -0300
112144,yts,1751311172,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.568436,871.478271,2.162721""}",2025-06-30 16:19:35.010 -0300
113116,yts,1751460769,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,70.231499,872.569580,2.165118""}",2025-07-02 09:52:51.925 -0300
113276,yts,1751484967,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,70.264610,861.786255,2.165035""}",2025-07-02 16:36:10.451 -0300
112148,yts,1751311772,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.440773,859.624634,2.162889""}",2025-06-30 16:29:35.120 -0300
112152,yts,1751312372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.351368,868.423157,2.163008""}",2025-06-30 16:39:35.324 -0300
112156,yts,1751312972,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.712845,876.976990,2.162995""}",2025-06-30 16:49:35.113 -0300
112160,yts,1751313572,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.546547,871.595581,2.162946""}",2025-06-30 16:59:35.210 -0300
112164,yts,1751314172,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.851482,873.558960,2.163116""}",2025-06-30 17:09:35.414 -0300
113960,yts,1751588564,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,79.035805,877.290466,2.167683""}",2025-07-03 21:22:47.259 -0300
112168,yts,1751314772,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.676041,870.313721,2.163006""}",2025-06-30 17:19:36.013 -0300
112172,yts,1751315372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.820137,878.187134,2.162971""}",2025-06-30 17:29:35.340 -0300
112176,yts,1751315972,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.532013,880.149963,2.162948""}",2025-06-30 17:39:35.506 -0300
112180,yts,1751316572,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.646942,867.257141,2.162950""}",2025-06-30 17:49:35.333 -0300
112184,yts,1751317172,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,71.414131,861.945740,2.162916""}",2025-06-30 17:59:35.604 -0300
113280,yts,1751485567,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,73.524559,859.918701,2.164641""}",2025-07-02 16:46:10.469 -0300
112188,yts,1751317772,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.191818,870.148804,2.162916""}",2025-06-30 18:09:35.821 -0300
112192,yts,1751318372,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.442986,870.553955,2.162937""}",2025-06-30 18:19:35.534 -0300
112196,yts,1751318973,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,68.211586,862.703552,2.163005""}",2025-06-30 18:29:35.757 -0300
112200,yts,1751319573,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.198204,867.565979,2.163072""}",2025-06-30 18:39:35.796 -0300
112204,yts,1751320173,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.842934,870.881042,2.163173""}",2025-06-30 18:49:36.032 -0300
112208,yts,1751320773,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.869213,883.498901,2.163232""}",2025-06-30 18:59:36.197 -0300
112212,yts,1751321373,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.799026,871.255859,2.163252""}",2025-06-30 19:09:36.130 -0300
112216,yts,1751321973,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.193764,871.503540,2.163243""}",2025-06-30 19:19:36.141 -0300
112220,yts,1751322795,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.100304,873.544006,2.163406""}",2025-06-30 19:33:18.215 -0300
112224,yts,1751323377,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.736694,873.375183,2.163469""}",2025-06-30 19:42:59.909 -0300
113964,yts,1751589164,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,85.193611,874.577209,2.167697""}",2025-07-03 21:32:49.542 -0300
112228,yts,1751323977,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.101852,866.849365,2.163421""}",2025-06-30 19:53:00.196 -0300
112232,yts,1751324577,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.838387,868.946960,2.163358""}",2025-06-30 20:03:00.908 -0300
112236,yts,1751325178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,74.314812,865.441650,2.163346""}",2025-06-30 20:13:00.577 -0300
112240,yts,1751325778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.837044,868.404663,2.163303""}",2025-06-30 20:23:00.517 -0300
112244,yts,1751326377,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,62.250511,872.633179,2.163382""}",2025-06-30 20:33:00.067 -0300
113120,yts,1751461369,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,73.762466,875.706299,2.164890""}",2025-07-02 10:02:51.948 -0300
113284,yts,1751486168,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,73.725945,872.067688,2.164507""}",2025-07-02 16:56:10.618 -0300
112248,yts,1751326977,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.283825,875.023010,2.163304""}",2025-06-30 20:43:00.736 -0300
112252,yts,1751327577,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.504585,867.258484,2.163283""}",2025-06-30 20:53:00.468 -0300
112256,yts,1751328177,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,68.808395,874.015137,2.163116""}",2025-06-30 21:03:00.064 -0300
112260,yts,1751328777,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.087906,865.870728,2.163199""}",2025-06-30 21:13:00.322 -0300
112264,yts,1751329378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.080208,865.655762,2.163193""}",2025-06-30 21:23:00.290 -0300
113968,yts,1751589764,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,80.791519,871.320923,2.167550""}",2025-07-03 21:42:47.082 -0300
112268,yts,1751329978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.117481,865.610901,2.163230""}",2025-06-30 21:33:00.606 -0300
112272,yts,1751330578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.734123,859.916504,2.163211""}",2025-06-30 21:43:00.674 -0300
112276,yts,1751331178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.792618,872.474121,2.163259""}",2025-06-30 21:53:00.618 -0300
112280,yts,1751331778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,68.615578,868.269470,2.163271""}",2025-06-30 22:03:00.900 -0300
112284,yts,1751332378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.379997,871.986694,2.163291""}",2025-06-30 22:13:00.763 -0300
113288,yts,1751486768,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.700531,867.745972,2.164362""}",2025-07-02 17:06:10.641 -0300
112288,yts,1751332978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.458321,879.787781,2.163255""}",2025-06-30 22:23:01.045 -0300
112292,yts,1751333578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.027985,868.446594,2.163211""}",2025-06-30 22:33:00.956 -0300
112296,yts,1751334178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.153061,870.692078,2.163265""}",2025-06-30 22:43:00.987 -0300
112300,yts,1751334778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,71.918419,883.343262,2.163358""}",2025-06-30 22:53:01.238 -0300
112304,yts,1751335378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.576088,862.933105,2.163381""}",2025-06-30 23:03:01.287 -0300
113972,yts,1751590364,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,77.603012,875.872681,2.167564""}",2025-07-03 21:52:47.278 -0300
112308,yts,1751335978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.605255,867.489258,2.163218""}",2025-06-30 23:13:01.283 -0300
112312,yts,1751336578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.498299,863.882080,2.163323""}",2025-06-30 23:23:01.298 -0300
112316,yts,1751337178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.406334,862.889832,2.163175""}",2025-06-30 23:33:01.326 -0300
112320,yts,1751337778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.964973,873.294556,2.163157""}",2025-06-30 23:43:01.458 -0300
112324,yts,1751338378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.513794,867.291077,2.163047""}",2025-06-30 23:53:01.480 -0300
113292,yts,1751487367,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.588776,871.151978,2.164519""}",2025-07-02 17:16:10.557 -0300
114616,yts,1751687748,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,72.619087,876.540771,2.166274""}",2025-07-05 00:55:51.685 -0300
112328,yts,1751338978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,70.754570,864.629211,2.163088""}",2025-07-01 00:03:01.506 -0300
112332,yts,1751339578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.301670,875.325134,2.163071""}",2025-07-01 00:13:04.112 -0300
112336,yts,1751340178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.505848,876.054993,2.162954""}",2025-07-01 00:23:01.525 -0300
112340,yts,1751340778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.667194,873.670776,2.162940""}",2025-07-01 00:33:01.480 -0300
112344,yts,1751341378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,68.260048,859.647888,2.162823""}",2025-07-01 00:43:01.687 -0300
113976,yts,1751590964,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,77.939552,876.527710,2.167521""}",2025-07-03 22:02:47.195 -0300
112348,yts,1751341979,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,74.560928,859.870544,2.162771""}",2025-07-01 00:53:02.012 -0300
112352,yts,1751342578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.494251,870.701294,2.162659""}",2025-07-01 01:03:01.704 -0300
112356,yts,1751343179,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.980988,872.581421,2.162678""}",2025-07-01 01:13:01.961 -0300
112360,yts,1751343778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.589443,866.480164,2.162677""}",2025-07-01 01:23:01.971 -0300
112364,yts,1751344593,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,72.734047,855.236145,2.162625""}",2025-07-01 01:36:35.540 -0300
113296,yts,1751487968,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.206665,870.909058,2.164407""}",2025-07-02 17:26:10.873 -0300
114620,yts,1751688348,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,70.429245,881.104736,2.166314""}",2025-07-05 01:05:51.784 -0300
112368,yts,1751345178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.163479,866.014832,2.162744""}",2025-07-01 01:46:21.180 -0300
112372,yts,1751345778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.144535,879.750183,2.162806""}",2025-07-01 01:56:21.195 -0300
112376,yts,1751346379,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,62.042183,871.244812,2.162913""}",2025-07-01 02:06:21.631 -0300
112380,yts,1751346979,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.975578,872.063049,2.162893""}",2025-07-01 02:16:21.758 -0300
112384,yts,1751347579,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.829643,871.610229,2.162833""}",2025-07-01 02:26:21.899 -0300
113980,yts,1751591565,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,79.918259,864.688599,2.167547""}",2025-07-03 22:12:47.677 -0300
112388,yts,1751348179,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.790821,868.450439,2.162863""}",2025-07-01 02:36:21.895 -0300
112392,yts,1751348779,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.407272,869.140442,2.162897""}",2025-07-01 02:46:21.512 -0300
112396,yts,1751349379,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,76.321274,862.485596,2.162955""}",2025-07-01 02:56:21.659 -0300
112400,yts,1751349979,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.957584,868.942871,2.162747""}",2025-07-01 03:06:21.918 -0300
112404,yts,1751350579,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.698254,874.168335,2.162735""}",2025-07-01 03:16:21.878 -0300
113300,yts,1751488568,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.093460,872.283081,2.164232""}",2025-07-02 17:36:10.962 -0300
114624,yts,1751688948,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,67.619080,893.202759,2.166280""}",2025-07-05 01:15:51.692 -0300
112408,yts,1751351179,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.312912,865.157898,2.162680""}",2025-07-01 03:26:21.735 -0300
112412,yts,1751351779,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.577621,870.005859,2.162628""}",2025-07-01 03:36:21.979 -0300
112416,yts,1751352379,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.750542,859.874207,2.162522""}",2025-07-01 03:46:21.971 -0300
112420,yts,1751352979,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.788280,872.229370,2.162548""}",2025-07-01 03:56:53.698 -0300
112424,yts,1751353579,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,60.720745,873.516479,2.162386""}",2025-07-01 04:06:22.129 -0300
113984,yts,1751592164,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,81.156822,871.241577,2.167425""}",2025-07-03 22:22:47.368 -0300
112428,yts,1751354179,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.655510,875.431396,2.162266""}",2025-07-01 04:16:22.357 -0300
112432,yts,1751354779,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.871407,873.077393,2.162143""}",2025-07-01 04:26:21.990 -0300
112436,yts,1751355379,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.328949,878.481018,2.161999""}",2025-07-01 04:36:22.313 -0300
112440,yts,1751355979,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,61.305016,867.595215,2.161930""}",2025-07-01 04:46:22.325 -0300
112444,yts,1751356579,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.930714,871.636658,2.161840""}",2025-07-01 04:56:22.285 -0300
113304,yts,1751489168,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.997734,869.847839,2.164371""}",2025-07-02 17:46:10.794 -0300
114628,yts,1751689549,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,77.225296,853.301025,2.166324""}",2025-07-05 01:25:51.948 -0300
112448,yts,1751357180,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,78.694489,867.837097,2.161606""}",2025-07-01 05:06:22.647 -0300
112452,yts,1751357779,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.414082,863.090759,2.161458""}",2025-07-01 05:16:22.428 -0300
112456,yts,1751358379,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,62.622597,871.298584,2.161331""}",2025-07-01 05:26:22.658 -0300
112460,yts,1751358980,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.679314,863.970276,2.161425""}",2025-07-01 05:36:22.739 -0300
112464,yts,1751359580,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,49.760048,877.460754,2.161386""}",2025-07-01 05:46:22.741 -0300
113988,yts,1751592764,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,71.207794,885.712769,2.167412""}",2025-07-03 22:32:47.323 -0300
112468,yts,1751360179,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,54.663456,870.141968,2.161359""}",2025-07-01 05:56:22.706 -0300
112472,yts,1751360780,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.725323,871.802917,2.161274""}",2025-07-01 06:06:22.807 -0300
112476,yts,1751361380,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.110481,868.037170,2.161193""}",2025-07-01 06:16:22.799 -0300
112480,yts,1751361980,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.821178,868.464844,2.161245""}",2025-07-01 06:26:22.865 -0300
112484,yts,1751362580,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,50.065716,873.802917,2.161145""}",2025-07-01 06:36:23.024 -0300
113308,yts,1751489768,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,65.015488,872.764160,2.164171""}",2025-07-02 17:56:10.799 -0300
114632,yts,1751690149,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,79.058067,878.252502,2.166430""}",2025-07-05 01:35:52.042 -0300
112488,yts,1751363180,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.322033,865.489563,2.161132""}",2025-07-01 06:46:23.195 -0300
112492,yts,1751363780,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.144680,870.296387,2.161070""}",2025-07-01 06:56:23.169 -0300
112496,yts,1751364380,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,52.235069,866.011963,2.160908""}",2025-07-01 07:06:23.239 -0300
112500,yts,1751364980,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,50.609215,867.350220,2.160854""}",2025-07-01 07:16:23.289 -0300
112504,yts,1751365580,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.965126,859.279297,2.160851""}",2025-07-01 07:26:23.356 -0300
113992,yts,1751593365,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,85.141006,870.449524,2.167328""}",2025-07-03 22:42:47.560 -0300
112508,yts,1751366392,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.471737,867.890320,2.160803""}",2025-07-01 07:39:54.234 -0300
112512,yts,1751366977,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.772091,866.055359,2.160783""}",2025-07-01 07:49:40.007 -0300
112516,yts,1751367577,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.434593,858.459717,2.160810""}",2025-07-01 07:59:39.954 -0300
112520,yts,1751368178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,57.332623,872.697571,2.161191""}",2025-07-01 08:09:40.390 -0300
112524,yts,1751368778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,53.063095,872.612549,2.161220""}",2025-07-01 08:19:40.380 -0300
113312,yts,1751490368,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,74.253372,875.450928,2.164113""}",2025-07-02 18:06:11.045 -0300
114636,yts,1751690749,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,69.359947,885.772583,2.166332""}",2025-07-05 01:45:51.791 -0300
112528,yts,1751369378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.177574,865.551208,2.161376""}",2025-07-01 08:29:40.384 -0300
112532,yts,1751369977,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.217548,873.260681,2.161732""}",2025-07-01 08:39:40.359 -0300
112536,yts,1751370578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.362862,870.417419,2.161936""}",2025-07-01 08:49:40.283 -0300
112540,yts,1751371177,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.818783,877.513916,2.162047""}",2025-07-01 08:59:40.347 -0300
112544,yts,1751371778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,50.849335,868.332275,2.162182""}",2025-07-01 09:09:40.552 -0300
113996,yts,1751593965,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,75.218559,881.981140,2.167334""}",2025-07-03 22:52:47.650 -0300
112548,yts,1751372378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,54.254833,879.989075,2.162326""}",2025-07-01 09:19:40.506 -0300
112552,yts,1751372978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,64.802078,864.696228,2.162336""}",2025-07-01 09:29:40.979 -0300
112556,yts,1751373578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.498501,869.211548,2.162400""}",2025-07-01 09:39:40.710 -0300
112560,yts,1751374178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.232147,870.296082,2.162437""}",2025-07-01 09:49:40.712 -0300
112564,yts,1751374778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,58.562870,870.693054,2.162235""}",2025-07-01 09:59:40.828 -0300
113316,yts,1751490968,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,63.501274,873.107117,2.163956""}",2025-07-02 18:16:10.912 -0300
112568,yts,1751375378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,66.963531,864.367615,2.162263""}",2025-07-01 10:09:40.867 -0300
112572,yts,1751375978,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,55.675407,877.252563,2.162225""}",2025-07-01 10:19:40.844 -0300
112576,yts,1751376578,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,56.961582,868.592285,2.162180""}",2025-07-01 10:29:40.808 -0300
112580,yts,1751377178,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.980549,867.186951,2.162238""}",2025-07-01 10:39:41.089 -0300
112584,yts,1751377778,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,62.438206,865.450317,2.162154""}",2025-07-01 10:49:41.161 -0300
114000,yts,1751594565,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,85.870682,873.323242,2.167633""}",2025-07-03 23:02:47.488 -0300
114640,yts,1751691349,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,85.778877,875.598206,2.166243""}",2025-07-05 01:55:51.956 -0300
112588,yts,1751378378,"{""error"": 0, ""result"": ""100.000000,1.000000,1278.381958,59.292763,872.878540,2.162154""}",2025-07-01 10:59:41.048 -0300
